sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
BHE180324019 ,FILA Mens Padded Jacket UK 44 2XL Navy Blue Nylon ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,2XL,2XL,2xl,"down,navy ",,54.95,NO,,,Padded Jacket,,,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-59-09-0241.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-59-31-0242.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-59-45-0243.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-59-58-0244.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Nylon,Padded Jacket,Zip,Regular,,Down,High Neck,Long Sleeve,27,23,44,,31,,,,,,,,,,,2024-03-18T13:00:52.6005678
BHE180324020 ,ASICS Mens Graphic Tracksuit Top Jacket Large Navy Blue Colourblock ,Asics,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,L,Large,L,,,29.95,NO,,Graphic,Tracksuit Top Jacket,,Comfort,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-02-35-0246.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-02-55-0247.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-03-16-0248.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-03-32-0249.jpeg,,,,,,,Logo,,,,,Navy Blue,,Colourblock,Polyester,Graphic Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,26,21,,,28,,,,,,,,,,,2024-03-18T13:05:02.5949968
BHE180324021 ,VINTAGE Mens Bomber Jacket UK 40 Large Purple Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,L,Large,n/a,,,39.95,NO,,,Bomber Jacket,,Comfort,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-05-59-0251.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-07-33-0252.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-07-50-0253.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-08-07-0254.jpeg,,,,,,,,,,,,Purple,,,Cotton,Bomber Jacket,Zip,Relaxed,,Woven,Mock Neck,Long Sleeve,26,19,40,,25,,,,,,,,,,,2024-03-18T13:08:43.9780987
BHE180324022 ,CHAMPION Womens Graphic Crop Top UK 12 Medium Grey ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,M,Medium,N/A,,,19.95,NO,,Graphic,Crop Top,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-09-14-0256.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-09-29-0257.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-09-50-0258.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-10-20-0259.jpeg,,,,,,,Logo,,,,,Grey,,,,Graphic Crop Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,20,,,,17,,,,,,,,,,,2024-03-18T13:17:16.421416
BHE180324023 ,VINTAGE Mens Graphic Roll Neck Sweatshirt Jumper IT 48/50 Medium Green ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,M,Medium,it 48/50,,,29.95,NO,Graphic,Roll Neck,Sweatshirt Jumper,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-18-06-0261.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-18-20-0262.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-18-29-0263.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-18-43-0264.jpeg,,,,,,,Embroidered,Logo,,,,Green,,,Polyester,Graphic Roll Neck Sweatshirt Jumper,Pullover,Regular,Cotton,Microfibre,Roll Neck,Long Sleeve,24,20,,,26,,,,,,,,,,,2024-03-18T13:19:37.938719
BHE180324024 ,VINTAGE Mens Denim Jacket UK 34 XS Blue Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,XS,XS,N/A,,Missing last button.,37.95,NO,,,Denim Jacket,,Collared,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-25-39-0266.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-26-32-0267.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-26-58-0268.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-27-14-0269.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Denim Jacket,Button,Regular,,Denim,Collared,Long Sleeve,18,19,34,,23,,,,,,,,,,,2024-03-18T13:28:06.075353
BHE180324025 ,VINTAGE Mens Crew Neck Jumper Sweater Medium Green Argyle/Diamond ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,M,Medium,N/A,,,29.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-28-36-0271.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-28-49-0272.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-29-14-0273.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-29-24-0274.jpeg,,,,,,,,,,,,Green,,Argyle/Diamond,,Crew Neck Jumper Sweater,Pullover,Regular,,Knit,Round Neck,Long Sleeve,22,20,,,25,,,,,,,,,,,2024-03-18T13:30:24.6979978
BHE180324026 ,VINTAGE Mens Crew Neck Jumper Sweater IT 52 Large Green Fair Isle ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,52 ,,,29.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-31-25-0276.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-31-42-0277.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-31-53-0278.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-33-50-0279.jpeg,,,,,,,,,,,,Green,,Fair Isle,,Crew Neck Jumper Sweater,Pullover,Regular,,Knit,Crew Neck,Long Sleeve,22,22,,,25,,,,,,,,,,,2024-03-18T13:34:47.3224495
BHE180324027 ,VINTAGE Mens Polo Neck Jumper Sweater Large Navy Blue ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,N/A,navy,,29.95,NO,,,Polo Neck Jumper Sweater,,Comfort,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-35-21-0281.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-35-33-0282.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-35-45-0283.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-35-59-0284.jpeg,,,,,,,Embroidered,Logo,,,,Navy Blue,,,,Polo Neck Jumper Sweater,Pullover,Regular,,Knit,Collared,Long Sleeve,23,21,,,26,,,,,,,,,,,2024-03-18T13:37:12.2166957
BHE180324028 ,POLO RALPH LAUREN Mens Shirt Small Multicoloured Striped Cotton ,Polo Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,S,Small,s,,,29.95,NO,,,Shirt,,Cuffed,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-39-06-0286.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-39-28-0287.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-39-51-0288.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-40-13-0289.jpeg,,,,,,,Logo,,,,,Multicoloured,,Striped,Cotton,Shirt,Button,Regular,,Woven,Collared,Long Sleeve,21,20,,,30,,,,,,,,,,,2024-03-18T13:40:58.014481
BHE180324029 ,LACOSTE Mens Cardigan Sweater Size 5 Large Yellow Wool ,Lacoste,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,5,,Marks on both cuffs.,39.95,NO,,,Cardigan Sweater,,Bodywarmer,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-41-34-0291.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-41-50-0292.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-44-09-0293.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-44-25-0294.jpeg,,,,,,,Logo,,,,,Yellow,,,Wool,Cardigan Sweater,Button,Regular,Acrylic,Knit,V-Neck,Long Sleeve,23,18,,,27,,,,,,,,,,,2024-03-18T13:45:53.3068568
BHE180324030 ,VINTAGE Mens Cardigan Sweater XS Khaki Check ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,XS,XS,N/A,,,29.95,NO,,,Cardigan Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-46-22-0296.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-46-37-0297.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-46-49-0298.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-47-06-0299.jpeg,,,,,,,,,,,,Khaki,,Check,,Cardigan Sweater,Button,Regular,,Knit,V-Neck,Long Sleeve,18,19,,,25,,,,,,,,,,,2024-03-18T13:47:52.3515928
BHE180324031 ,VINTAGE Mens Crew Neck Jumper Sweater Small Black Striped ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,S,Small,s,,,29.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-55-59-0301.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-56-15-0302.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-56-52-0303.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-57-13-0304.jpeg,,,,,,,,,,,,Black,,Striped,,Crew Neck Jumper Sweater,Pullover,Relaxed,,Knit,Crew Neck,Long Sleeve,24,21,,,25,,,,,,,,,,,2024-03-18T13:58:22.3919032
BHE180324032 ,KAPPA Mens Zip Neck Jumper Sweater 3XL Pink Virgin Wool ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,3XL,3XL,3xl,,,29.95,NO,,,Zip Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-58-56-0306.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-59-16-0307.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-59-32-0308.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-13-59-44-0309.jpeg,,,,,,,Logo,,,,,Pink,,,Virgin Wool,Zip Neck Jumper Sweater,Pullover,Regular,,Jersey,High Neck,Long Sleeve,27,18,,,28,,,,,,,,,,,2024-03-18T14:00:47.7440688
BHE180324033 ,VINTAGE Mens T-Shirt Top Large Grey Pinstripe ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,L,Large,N/A,,,19.95,NO,,,T-Shirt Top,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-01-42-0311.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-02-15-0312.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-02-32-0313.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-02-48-0314.jpeg,,,,,,,Logo,,,,,Grey,,Pinstripe,,T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,23,,,,27,,,,,,,,,,,2024-03-18T14:03:39.9356748
BHE180324034 ,ASICS Mens Graphic Tracksuit Top Jacket IT 48 Medium Navy Blue Polyester ,Asics,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,M,Medium,48,navy,,32.95,NO,,Graphic,Tracksuit Top Jacket,,Comfort,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-04-21-0316.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-04-47-0317.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-05-00-0318.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-05-25-0319.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Polyester,Graphic Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,23,19,,,28,,,,,,,,,,,2024-03-18T14:08:09.7104186
BHE180324035 ,KAPPA Mens Graphic Vest Top XL Yellow Polyester ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,XL,XL,xl,,,19.95,NO,,,Graphic Vest Top,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-08-48-0321.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-09-04-0322.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-09-16-0323.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-09-30-0324.jpeg,,,,,,,Logo,,,,,Yellow,,,Polyester,Graphic Vest Top,Pullover,Regular,,Mesh,Round Neck,Sleeveless,25,,,,26,,,,,,,,,,,2024-03-18T14:10:30.7520266
BHE180324036 ,VINTAGE Mens Tracksuit Top Jacket Large Blue Colourblock Polyester ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,L,Large,L,,Marks on both cuffs.,27.95,NO,,,Tracksuit Top Jacket,,Elastic Waist,Comfort,Full Zip,Pockets,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-11-03-0326.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-11-14-0327.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-11-24-0328.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-12-02-0329.jpeg,,,,,,,,,,,,Blue,,Colourblock,Polyester,Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,24,19,,,28,,,,,,,,,,,2024-03-18T14:13:00.2221587
BHE180324037 ,VINTAGE Womens Graphic Hooded Rain Jacket UK 14 Medium Green Colourblock ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,M,Medium,N/A,,Removable hood.,39.95,NO,Graphic,Hooded,Rain Jacket,,Removable Hood,Adjustable,Water Resistant,Pockets,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-14-09-0331.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-14-32-0332.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-14-48-0333.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-15-04-0334.jpeg,,,,,,,Logo,,,,,Green,,Colourblock,Nylon,Graphic Hooded Rain Jacket,Zip,Regular,,Microfibre,Roll Neck,Long Sleeve,20,18,,,25,,,,,,,,,,,2024-03-18T14:16:43.7230608
BHE180324038 ,KAPPA Mens Tracksuit Top Jacket XL Grey Colourblock Polyester ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,XL,XL,xl,,,29.95,NO,,,Tracksuit Top Jacket,,Comfort,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-17-30-0336.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-17-47-0337.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-18-04-0338.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-18-19-0339.jpeg,,,,,,,Logo,,,,,Grey,,Colourblock,Polyester,Tracksuit Top Jacket,Zip,Slim,,Microfibre,High Neck,Long Sleeve,23,21,,,28,,,,,,,,,,,2024-03-18T14:20:16.048321
BHE180324039 ,CHAMPION Mens Tracksuit Top Jacket Large Grey Colourblock Polyester ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,L,Large,L,,,29.95,NO,,,Tracksuit Top Jacket,,Comfort,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-21-07-0341.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-22-39-0342.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-23-02-0343.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-23-17-0344.jpeg,,,,,,,Logo,,,,,Grey,,Colourblock,Polyester,Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,23,21,,,27,,,,,,,,,,,2024-03-18T14:24:13.7792262
BHE180324040 ,VINTAGE Mens Cardigan Sweater Large Red Colourblock ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,N/A,,,29.95,NO,,,Cardigan Sweater,,Pockets,Bodywarmer,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-25-19-0346.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-25-37-0347.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-25-50-0348.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-26-04-0349.jpeg,,,,,,,,,,,,Red,,Colourblock,,Cardigan Sweater,Button,Regular,,Knit,V-Neck,Long Sleeve,23,19,,,26,,,,,,,,,,,2024-03-18T14:28:19.7554461
BHE180324041 ,KAPPA Mens Graphic Polo Shirt XL Blue Cotton ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,XL,XL,xl,,,19.95,NO,,Graphic,Polo Shirt,,Collared,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-29-36-0351.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-29-47-0352.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-30-02-0353.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-30-18-0354.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Graphic Polo Shirt,Pullover,Slim,,Jersey,Collared,Short Sleeve,22,,,,29,,,,,,,,,,,2024-03-18T14:34:22.324487
BHE180324042 ,CHAMPION Mens T-Shirt Top Large Brown Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,L,Large,L,,,19.95,NO,,,T-Shirt Top,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-35-07-0356.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-35-27-0357.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-35-51-0358.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-36-19-0359.jpeg,,,,,,,Logo,,,,,Brown,,,Cotton,T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,23,,,,28,,,,,,,,,,,2024-03-18T14:37:00.8947199
BHE180324044 ,THE NORTH FACE Mens Zip Neck Jumper Sweater Medium Black Wool ,The North Face,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,M,Medium,m,,Bobbling material all over.,29.95,NO,,,Zip Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-42-03-0366.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-42-48-0367.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-43-04-0368.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-14-43-20-0369.jpeg,,,,,,,Logo,,,,,Black,,,Wool,Zip Neck Jumper Sweater,Pullover,Regular,Acrylic,Knit,High Neck,Long Sleeve,22,20,,,27,,,,,,,,,,,2024-03-18T14:44:36.8121953
