sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,tags,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
BBW110324002 ,DKNY Mens Graphic Tracksuit Trousers Joggers Medium Navy Blue Cotton ,Dkny,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,M,Medium,m,navy,,,24.95,NO,,Graphic,Tracksuit Trousers Joggers,,Comfort,Pockets,Adjustable Waist,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-58-00-0230.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-58-30-0231.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-58-46-0232.jpeg,,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Graphic Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,27,10,,,,30,,2024-03-11T11:00:13.3125912
BBW110324003 ,VINTAGE Womens Abstract Pattern Waistcoat UK 10 Small Black Leather ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Waistcoats,15775,,,,,1,S,Small,s,black green,,,27.95,NO,,Abstract Pattern,Waistcoat,,Belted,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-01-35-0234.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-02-09-0235.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-02-18-0236.jpeg,,,,,,,,,,,,,Black,,,Leather,Abstract Pattern Waistcoat,Button,Regular,Nylon,Leather,V-Neck,Sleeveless,16,,,,20,,,,,,,,,,,2024-03-11T11:03:05.0955313
BBW110324004 ,BALLANTYNE Mens Sleeveless Cardigan Sweater IT 46 Large Navy Blue Wool ,Ballantyne,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,46,navy,,,39.95,NO,,Sleeveless,Cardigan Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-06-58-0238.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-07-24-0239.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-08-06-0240.jpeg,,,,,,,,,,,,,Navy Blue,,,Wool,Sleeveless Cardigan Sweater,Button,Slim,,Jersey,V-Neck,Sleeveless,20,,,,29,,,,,,,,,,,2024-03-11T11:09:00.4229032
BBW110324005 ,BENETTON Womens Sleeveless Shirt Blouse UK 4 XS Green Viscose ,Benetton,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,XS,XS,xs,green,,Small mark on the back on the lower fabric.,19.95,NO,,Sleeveless,Shirt Blouse,,Lightweight,Collarless,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-09-45-0242.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-10-27-0243.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-11-18-0244.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-11-46-0245.jpeg,,,,,,,,,,,,Green,,,Viscose,Sleeveless Shirt Blouse,Button,Regular,,Rayon,V-Neck,Sleeveless,14,,,,26,,,,,,,,,,,2024-03-11T11:12:31.1733739
BBW110324006 ,UNDER ARMOUR Womens Hooded Rain Jacket UK 16 Large Pink Polyester ,Under Armour,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,L,Large,L,pink,,Marks on the elbows.,32.95,NO,,Hooded,Rain Jacket,,Full Zip,Water Resistant,Zipped Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-14-10-0247.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-14-32-0248.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-14-49-0249.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-15-00-0250.jpeg,,,,,,,Logo,,,,,Pink,,,Polyester,Hooded Rain Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,20,20,,,27,,,,,,,,,,,2024-03-11T11:15:56.9001484
BBW110324007 ,POLO RALPH LAUREN Boys Rugby Polo Shirt 5-6 Years Red Colourblock Cotton ,Polo Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Polo Shirts,260966,,,,,1,5-6 Years,5-6 Years,6,navy red,,Faded colour. Stains on the light fabric.,16.95,NO,,,Rugby Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-17-13-0252.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-17-23-0253.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-17-40-0254.jpeg,,,,,,,,Embroidered,Logo,,,,Red,,Colourblock,Cotton,Rugby Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,13,,,,21,,,,,,,,,,,2024-03-11T11:19:13.6329758
BBW110324008 ,SUPERDRY Mens Chino Shorts Small W32 Maroon Cotton ,Superdry,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shorts,15689,,,,,1,S,Small,s,burgundy j z,,Faded colour. Stretched in waist.,14.95,NO,,,Chino Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-19-35-0256.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-20-24-0257.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-20-35-0258.jpeg,,,,,,,,Logo,,,,,Maroon,,,Cotton,Chino Shorts,Zip,Regular,,Woven,,,,,,,,,,,7,9,,,,32,,2024-03-11T11:22:09.2599886
BBW110324010 ,J. CREW Mens Straight Corduroy Trousers W36 L32 Brown Cotton ,J. Crew,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Trousers,57989,,,,,1,36,Size 36,W36 L32,brown j z,,,17.95,NO,,Straight,Corduroy Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-28-47-0264.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-29-23-0265.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-29-34-0266.jpeg,,,,,,,,Logo,,,,,Brown,,,Cotton,Straight Corduroy Trousers,Zip,Slim,,Corduroy,,,,,,,,,,,32,11,,,,36,,2024-03-11T11:30:16.662406
BBL110324001 ,UNDER ARMOUR Mens Tracksuit Trousers Joggers Medium Yellow Tie Dye ,Under Armour,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,M,Medium,m,yellow,,,19.95,NO,,,Tracksuit Trousers Joggers,,Comfort,Pockets,Adjustable Waist,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-31-37-0268.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-32-02-0269.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-32-30-0270.jpeg,,,,,,,,Embroidered,Logo,,,,Yellow,,Tie Dye,,Tracksuit Trousers Joggers,Drawstring,Regular,,Jersey,,,,,,,,,,,31,10,,,,30,,2024-03-11T11:33:10.4267495
BBL110324002 ,ADIDAS Mens Sport Shorts Large Black Polyester ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Shorts,260957,,,,,1,L,Large,L,black,,,16.95,NO,,,Sport Shorts,,Elastic Waist,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-33-52-0272.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-34-18-0273.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-34-33-0274.jpeg,,,,,,,,Embroidered,Logo,,,,Black,,,Polyester,Sport Shorts,Pull On,Regular,,Microfibre,,,,,,,,,,,8,10,,,,34,,2024-03-11T11:35:03.8546273
BBL110324003 ,ADIDAS Mens Clima 365 Tracksuit Trousers Large Black Polyester ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,L,Large,L,black,,,19.95,NO,,,Tracksuit Trousers,,Comfort,Pockets,Elastic Waist,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-35-56-0276.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-36-43-0277.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-37-06-0278.jpeg,,,,,,,,Embroidered,Logo,,,,Black,Clima 365,,Polyester,Tracksuit Trousers,Pull On,Regular,,Microfibre,,,,,,,,,,,31,10,,,,34,,2024-03-11T11:38:16.8234128
BBL110324004 ,ADIDAS Womens Tracksuit Trousers EU 38 Medium Black Polyester ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Activewear Bottoms,260954,,,,,1,M,Medium,38,black,,Pulled on the front leg. Small marks on the front leg.,17.95,NO,,,Tracksuit Trousers,,Comfort,Zipped Pockets,Elastic Waist,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-40-25-0280.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-41-35-0281.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-41-46-0282.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-41-53-0283.jpeg,,,,,,,Embroidered,Logo,,,,Black,,,Polyester,Tracksuit Trousers,Pull On,Regular,,Microfibre,,,,,,,,,,,31,7,,,,28,,2024-03-11T11:42:42.7930202
BBL110324005 ,TIMBERLAND Mens Straight Jeans W34 L34 Navy Blue Cotton ,Timberland,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,34,Size 34,W34 L34,j z navy,,Marks on the front leg on the knees.,18.95,NO,,,Straight Jeans,,Stretch,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-43-46-0285.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-44-35-0286.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-45-03-0287.jpeg,,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Straight Jeans,Zip,Regular,Elastane,Denim,,,,,,,,,,,34,9,,,,34,,2024-03-11T11:45:51.348211
BBL110324006 ,VINTAGE Mens Cargo Shorts XS W32 Grey Camouflage Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shorts,15689,,,,,1,XS,XS,xs,grey j z,,Faded colour. stretched in waist.,14.95,NO,,,Cargo Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-46-40-0289.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-47-16-0290.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-47-26-0291.jpeg,,,,,,,,Logo,,,,,Grey,,Camouflage,Cotton,Cargo Shorts,Zip,Regular,,Woven,,,,,,,,,,,11,9,,,,32,,2024-03-11T11:48:13.6511526
BBL110324007 ,SEA BARRIER Mens Pegged Chino Shorts IT 52 XL W38 Green Polyester ,Sea Barrier,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shorts,15689,,,,,1,XL,XL,52,green grey j z,,,15.95,NO,,Pegged,Chino Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-48-58-0293.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-49-25-0294.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-50-02-0295.jpeg,,,,,,,,Embroidered,Logo,,,,Green,,,Polyester,Pegged Chino Shorts,Zip,Relaxed,Cotton,Woven,,,,,,,,,,,7,11,,,,38,,2024-03-11T11:50:43.579083
BBL110324008 ,WRANGLER Mens Texas Stretch Slim Jeans W38 L29 Navy Blue Cotton ,Wrangler,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,38,Size 38," - Recommended sizing differs from the label size. , W38 L34",j z navy,,Reworked lengths.,17.95,YES,,,Slim Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-51-45-0297.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-51-57-0298.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-52-30-0299.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-52-46-0300.jpeg,,,,,,,Logo,,,,,Navy Blue,Texas Stretch,,Cotton,Slim Jeans,Zip,Slim,Elastane,Denim,,,,,,,,,,,29,10,,,,38,,2024-03-11T11:53:30.2527894
BBL110324009 ,HENRI LLOYD Mens Sport Shorts Medium Green Nylon ,Henri Lloyd,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Shorts,260957,,,,,1,M,Medium,N/A,green,,Faded colour.,18.95,NO,,,Sport Shorts,,Pockets,Elastic Waist,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-54-52-0302.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-55-19-0303.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-55-36-0304.jpeg,,,,,,,,Logo,,,,,Green,,,Nylon,Sport Shorts,Pull On,Regular,,Microfibre,,,,,,,,,,,4,10,,,,32,,2024-03-11T11:56:05.6632924
BBL110324010 ,SALEWA Mens Casual Shorts EU 48 Medium W32 Grey Polyester ,SALEWA,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shorts,15689,,,,,1,M,Medium,m,green  t z,,,16.95,NO,,,Casual Shorts,,Pockets,Elastic Waist,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-56-46-0306.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-57-11-0307.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-11-57-21-0308.jpeg,,,,,,,,Logo,,,,,Grey,,,Polyester,Casual Shorts,Zip,Regular,Cotton,Woven,,,,,,,,,,,9,9,,,,30,,2024-03-11T11:58:03.9264958
BBM110324001 ,WRANGLER Mens Texas Stretch Slim Jeans W38 L28 Navy Blue Cotton ,Wrangler,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,38,Size 38," - Recommended sizing differs from the label size. , w38 L36",j z navy,,Reworked lengths.,17.95,YES,,,Slim Jeans,,Stretch,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-32-53-0310.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-33-11-0311.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-33-23-0312.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-34-51-0313.jpeg,,,,,,,Logo,,,,,Navy Blue,Texas Stretch,,Cotton,Slim Jeans,Zip,Slim,Elastane,Denim,,,,,,,,,,,28,11,,,,38,,2024-03-11T12:36:01.5321036
BBM110324002 ,LOTTO Mens Graphic Tracksuit Trousers Joggers 2XL Navy Blue Cotton ,Lotto,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,2XL,2XL,xxl,black,,Faded colour. Bobbling fabric.,18.95,NO,,Graphic,Tracksuit Trousers Joggers,,Comfort,Pockets,Adjustable Waist,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-37-07-0315.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-38-09-0316.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-38-37-0317.jpeg,,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Graphic Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,31,11,,,,42,,2024-03-11T12:41:21.0224273
BBM110324003 ,VINTAGE Mens Slim Cargo Trousers W32 L32 Grey ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Trousers,57989,,,,,1,32,Size 32,N/A,grey j z,,Marks on the lengths. ,16.95,NO,,Slim,Cargo Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-42-17-0319.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-42-50-0320.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-43-11-0321.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-43-37-0322.jpeg,,,,,,,Logo,,,,,Grey,,,,Slim Cargo Trousers,Zip,Slim,,Woven,,,,,,,,,,,32,7,,,,32,,2024-03-11T12:44:27.9234246
BBM110324004 ,NORTH SAILS Mens Graphic Crew Neck Jumper Sweater Large Red Wool ,North Sails,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,L,red,,Bobbling fabric.,23.95,NO,,Graphic,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-46-05-0324.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-46-32-0325.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-47-24-0326.jpeg,,,,,,,,Logo,,,,,Red,,,Wool,Graphic Crew Neck Jumper Sweater,Pullover,Regular,Nylon,Jersey,Crew Neck,Long Sleeve,23,,,,26,,,,,,,,,,,2024-03-11T12:49:44.4089864
BBM110324005 ,TOMMY HILFIGER Mens Graphic Cardigan Sweater Medium Grey Lambswool ,Tommy Hilfiger,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,M,Medium,m,grey,,,29.95,NO,,Graphic,Cardigan Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-50-40-0328.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-51-13-0329.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-51-26-0330.jpeg,,,,,,,,Logo,,,,,Grey,,,Lambswool,Graphic Cardigan Sweater,Button,Regular,,Knit,V-Neck,Long Sleeve,23,21,,,27,,,,,,,,,,,2024-03-11T12:52:05.0831953
BBM110324006 ,RIFLE Mens Crew Neck Jumper Sweater Large Off White Fair Isle ,Rifle,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,L,beige grey,,,24.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-52-53-0332.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-53-30-0333.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-53-44-0334.jpeg,,,,,,,,,,,,,Off White,,Fair Isle,,Crew Neck Jumper Sweater,Pullover,Regular,,Knit,Crew Neck,Long Sleeve,23,21,,,25,,,,,,,,,,,2024-03-11T12:54:24.0867993
BBM110324007 ,ADIDAS Mens Climalite T-Shirt Top XS Grey Geometric Polyester ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,XS,XS,xs,grey,,,14.95,NO,,,T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-55-27-0336.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-55-51-0337.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-56-01-0338.jpeg,,,,,,,,Logo,,,,,Grey,Climalite,Geometric,Polyester,T-Shirt Top,Pullover,Regular,,Microfibre,Round Neck,Short Sleeve,17,,,,25,,,,,,,,,,,2024-03-11T12:56:42.2524478
BBM110324008 ,NIKE Mens Hoodie Jumper Medium Grey Cotton ,Nike,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,M,Medium,m,grey,,,24.95,NO,,,Hoodie Jumper,,Hooded,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-57-40-0340.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-58-21-0341.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-12-58-36-0342.jpeg,,,,,,,,Logo,,,,,Grey,,,Cotton,Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,22,23,,,27,,,,,,,,,,,2024-03-11T12:59:20.4025342
BBM110324009 ,ADIDAS Mens Graphic Tracksuit Top Jacket Medium Black Polyester ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,M,Medium,M,black,,,24.95,NO,,Graphic,Tracksuit Top Jacket,,Full Zip,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-13-06-30-0344.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-13-06-55-0345.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-13-07-10-0346.jpeg,,,,,,,,Logo,,,,,Black,,,Polyester,Graphic Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,20,21,,,29,,,,,,,,,,,2024-03-11T13:07:52.7841025
