sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,tags,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
BDS110324025 ,GAS Womens Straight Cargo Trousers W29 L33 Blue Cotton ,Gas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,29,Size 29,W 29,T Z,,,22.95,NO,,Straight,Cargo Trousers,,Comfort,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-39-48-0121.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-40-01-0122.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-40-10-0123.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-40-17-0124.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Straight Cargo Trousers,Zip,Regular,Linen,Woven,,,,,,,,,,,33,10,,,,29,,2024-03-12T09:41:29.0814008
BDS110324026 ,"LEVI'S Womens 501 Denim Shorts W28 Medium Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,28,Size 28,W 28,J B,,,24.95,NO,,,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-44-26-0126.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-44-34-0127.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-44-40-0128.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-44-49-0129.jpeg,,,,,,,Logo,,,,,Blue,501,,Cotton,Denim Shorts,Button,Regular,Elastane,Denim,,,,,,,,,,,2,9,,,,28,,2024-03-12T09:45:39.0371162
BDS110324027 ,RALPH LAUREN Womens Denim Shorts US 8 Medium W30 Blue Cotton ,Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,M,Medium,8,J Z,,Marks on back.,24.95,NO,,,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-46-13-0131.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-46-26-0132.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-46-33-0133.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-47-03-0134.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Denim Shorts,Zip,Regular,,Denim,,,,,,,,,,,3,9,,,,30,,2024-03-12T09:48:37.6659605
BDS110324028 ,VINTAGE Womens Straight Jeans W32 L35 Blue Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,32,Size 32,W 32,J B,,,22.95,NO,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-49-24-0136.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-49-36-0137.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-49-45-0138.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-49-53-0139.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Straight Jeans,Button,Regular,,Denim,,,,,,,,,,,35,9,,,,32,,2024-03-12T09:51:19.3239367
BDS110324029 ,RALPH LAUREN Womens Straight Corduroy Trousers W34 L30 Brown ,Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,34,Size 34,NS,T Z,,Hole on upper back and cut off half a tag.,29.95,NO,,Straight,Corduroy Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-52-12-0141.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-52-33-0142.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-52-42-0143.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-52-51-0144.jpeg,,,,,,,Logo,,,,,Brown,,,,Straight Corduroy Trousers,Zip,Regular,,Corduroy,,,,,,,,,,,30,6,,,,34,,2024-03-12T09:54:40.9940872
BDS110324030 ,"LEVI'S Womens Denim Shorts W30 Medium Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,30,Size 30,NS,J Z,,Marks on front hem left leg and on upper back.,24.95,NO,,,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-55-05-0146.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-55-14-0147.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-55-21-0148.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-09-55-29-0149.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Denim Shorts,Zip,Regular,,Denim,,,,,,,,,,,3,9,,,,30,,2024-03-12T09:59:51.9833031
AYJ120324001 ,VINTAGE Womens Bootcut Casual Trousers W26 L29 Black Floral Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,26,Size 26,L,Black. Z,,"Tag size is Large, however fits like W26.",22.95,YES,,Bootcut,Casual Trousers,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-19-25-0151.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-19-34-0152.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-19-49-0153.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-20-00-0154.jpeg,,,,,,,,,,,,Black,,Floral,Cotton,Bootcut Casual Trousers,Zip,Regular,Viscose,Woven,,,,,,,,,,,29,8,,,,26,,2024-03-12T10:21:25.9017107
AYJ120324002 ,"LEVI'S Womens Denim Shorts W36 XL Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,36,Size 36,W 36 L 32,J B,,"Reworked length and waist, cut off tag.",24.95,YES,,,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-21-57-0156.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-22-06-0157.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-22-20-0158.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-22-30-0159.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Denim Shorts,Button,Regular,,Denim,,,,,,,,,,,8,10,,,,36,,2024-03-12T10:24:23.6356084
AYJ120324003 ,"LEVI'S Womens Straight Casual Trousers W34 L34 Brown ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,34,Size 34,W 34 L 34,T Z,,Faded out colour.,29.95,NO,,Straight,Casual Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-24-48-0161.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-25-00-0162.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-25-07-0163.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-25-19-0164.jpeg,,,,,,,Logo,,,,,Brown,,,,Straight Casual Trousers,Zip,Regular,,Woven,,,,,,,,,,,34,10,,,,34,,2024-03-12T10:26:39.7564474
AYJ120324004 ,"LEVI'S Womens 501 Distressed Straight Jeans W34 L34 Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,34,Size 34,W 34 L 34,J B,,"Marks on right back leg and on front , worn material between legs.",29.95,NO,,Distressed,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-27-16-0166.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-27-27-0167.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-27-37-0168.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-27-45-0169.jpeg,,,,,,,Studded,Logo,,,,Blue,501,,Cotton,Distressed Straight Jeans,Button,Regular,,Denim,,,,,,,,,,,34,10,,,,34,,2024-03-12T10:29:23.992606
AYJ120324005 ,LEE Womens Straight Jeans W30 L33 Blue Cotton ,Lee,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,30,Size 30,W 30 L 33,J Z,,Hole on back hem right leg and marks on upper back  left leg.,22.95,NO,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-30-10-0171.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-30-19-0172.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-30-30-0173.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-30-40-0174.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Straight Jeans,Zip,Regular,,Jersey,,,,,,,,,,,33,9,,,,30,,2024-03-12T10:32:13.1725939
AYJ120324006 ,VINTAGE Womens Bootcut Jeans EU 40 Medium W32 L34 Blue Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,M,Medium,40,J Z,,Light marks on front hem leg and slightly worn material on back hem legs.,22.95,NO,,,Bootcut Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-32-47-0176.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-32-57-0177.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-33-06-0178.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-33-14-0179.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Bootcut Jeans,Zip,Regular,,Denim,,,,,,,,,,,34,6,,,,32,,2024-03-12T10:34:36.3980893
AYJ120324007 ,7 FOR ALL MANKIND Womens Bootcut Jeans W34 L32 Navy Blue Cotton ,7 For All Mankind,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,34,Size 34,29,J Z   Navy.,,,29.95,NO,,,Bootcut Jeans,,Stretch,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-35-07-0181.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-35-17-0182.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-35-25-0183.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-35-55-0184.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Bootcut Jeans,Zip,Regular,Elastane,Denim,,,,,,,,,,,32,7,,,,34,,2024-03-12T10:37:56.6682483
AYJ120324008 ,"LEVI'S Womens Tapered Jeans W29 L29 Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,29,Size 29,W 29 L 29,J B,,,29.95,NO,,,Tapered Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-38-27-0186.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-38-39-0187.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-38-51-0188.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-39-02-0189.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Tapered Jeans,Button,Regular,Lyocell,Denim,,,,,,,,,,,29,10,,,,29,,2024-03-12T10:40:28.3443601
AYJ120324009 ,POLO RALPH LAUREN Womens Custom Fit Shirt US 2 XS Blue Striped Cotton ,Polo Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shirts,53159,,,,,1,XS,XS,2,,,Marks on middle front.,29.95,NO,,Custom Fit,Shirt,,Cuffed,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-41-37-0191.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-41-47-0192.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-41-59-0193.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-42-25-0194.jpeg,,,,,,,Logo,,,,,Blue,,Striped,Cotton,Custom Fit Shirt,Button,Regular,,Woven,Collared,Long Sleeve,17,19,,,26,,,,,,,,,,,2024-03-12T10:43:30.7146906
AYJ120324010 ,ARIZONA JEANS Womens Denim Jacket UK 8 Small Blue Cotton ,Arizona Jeans,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,S,Small,NS,,,Light marks on sleeves.,39.95,NO,,,Denim Jacket,,Cuffed,Collared,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-45-09-0196.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-45-20-0197.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-45-29-0198.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-45-44-0199.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Denim Jacket,Button,Regular,,Denim,Collared,Long Sleeve,18,15,,,21,,,,,,,,,,,2024-03-12T10:46:53.0319929
AYJ120324011 ,VINTAGE Womens Bomber Jacket UK 14 Medium Brown Animal Print ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,M,Medium,NS,,,Rip material on back neckline.,49.95,NO,,,Bomber Jacket,,Comfort,Elastic Waist,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-47-27-0201.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-47-40-0202.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-47-51-0203.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-48-43-0204.jpeg,,,,,,,,,,,,Brown,,Animal Print,,Bomber Jacket,Zip,Regular,,Microfibre,Mock Neck,Long Sleeve,23,16,,,23,,,,,,,,,,,2024-03-12T10:49:54.584935
AYJ120324012 ,VINTAGE Womens Abstract Pattern Shirt UK 18 XL Black ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shirts,53159,,,,,1,XL,XL,NS,Black.,,,19.95,NO,,Abstract Pattern,Shirt,,Pockets,Cuffed,Collared,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-51-27-0206.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-51-42-0207.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-51-53-0208.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-52-17-0209.jpeg,,,,,,,,,,,,Black,,,,Abstract Pattern Shirt,Button,Regular,,Woven,Collared,Long Sleeve,23,21,,,29,,,,,,,,,,,2024-03-12T10:53:15.1906529
AYJ120324013 ,FILA Womens Padded Jacket UK 16 Large Black Polyester ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,L,Large,L,Black.,,Marks on front hem and on sleeves.,49.95,NO,,,Padded Jacket,,Water Resistant,Windproof,Padded,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-54-01-0211.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-54-13-0212.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-54-24-0213.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-54-50-0214.jpeg,,,,,,,Logo,,,,,Black,,,Polyester,Padded Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,21,19,,,24,,,,,,,,,,,2024-03-12T10:56:18.7047885
AYJ120324014 ,HARLEY DAVIDSON Womens Graphic Bomber Jacket UK 6 XS Black Colourblock ,Harley Davidson,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,XS,XS,XS,,,Light marks on back and on upper front.,59.95,NO,,Graphic,Bomber Jacket,,Comfort,Full Zip,Zipped Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-57-57-0216.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-58-11-0217.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-58-24-0218.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-10-58-39-0219.jpeg,,,,,,,Embroidered,Logo,,,,Black,,Colourblock,Nylon,Graphic Bomber Jacket,Zip,Regular,Cotton,Microfibre,Mock Neck,Long Sleeve,18,18,,,21,,,,,,,,,,,2024-03-12T10:59:41.4742487
AYJ120324015 ,VINTAGE Womens Bootcut Casual Trousers UK 10 Small W28 L32 Black Polyester ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,S,Small,S,Black. T Z,,,24.95,NO,,Bootcut,Casual Trousers,,Stretch,Straps,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-05-18-0221.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-05-54-0222.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-06-18-0223.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-07-21-0224.jpeg,,,,,,,Buckle,,,,,Black,,,Polyester,Bootcut Casual Trousers,Zip,Slim,Lycra,Microfibre,,,,,,,,,,,32,6,,,,28,,2024-03-12T11:09:42.6979194
AYH120324001 ,VINTAGE Womens Sleeveless Bodycon Dress UK 14 Medium Purple Animal Print ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Dresses,63861,,,,,1,M,Medium,M,,,Stains on middle back.,29.95,NO,Graphic,Sleeveless,Bodycon Dress,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-12-59-0226.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-13-11-0227.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-13-25-0228.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-13-53-0229.jpeg,,,,,,,,,,,,Purple,,Animal Print,Cotton,Graphic Sleeveless Bodycon Dress,Pullover,Regular,Polyester,Jersey,Round Neck,Sleeveless,19,,,,45,,,,,,,,,,,2024-03-12T11:17:05.4697695
AYH120324002 ,COLMAR Womens Hooded Ski Jumpsuit IT 44 Medium Pink Colourblock ,Colmar,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tracksuits,185084,,,,,1,M,Medium,44,Item have hood.,,Light marks on multiple places on item.,94.95,NO,,Hooded,Ski Jumpsuit,,,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-19-25-0231.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-19-59-0232.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-21-10-0233.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-21-31-0234.jpeg,,,,,,,Buckle,Logo,,,,Pink,,Colourblock,,Hooded Ski Jumpsuit,Zip,Regular,,Microfibre,High Neck,Long Sleeve,22,19,,,32,,,,31,10,,,,30,,2024-03-12T11:24:17.837682
AYH120324003 ,CHAMPION Mens Graphic T-Shirt Top XS Khaki Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,XS,XS,XS,,,,19.95,NO,,,Graphic T-Shirt Top,,Comfort,Collarless,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-26-07-0236.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-26-16-0237.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-26-26-0238.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-26-49-0239.jpeg,,,,,,,Logo,,,,,Khaki,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,19,,,,25,,,,,,,,,,,2024-03-12T11:27:34.8399553
AYH120324004 ,UNIVERS Mens Utility Gilet UK 38 Medium Blue Polyester ,Univers,"New: the item is in brand new condition, unworn and flawless",Mens,Clothing,Coats & Jackets,57988,,,,,1,M,Medium,38,Item have new tag.,,,36.95,NO,,,Utility Gilet,,Collarless,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-28-02-0241.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-28-46-0242.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-28-55-0243.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_12-03-2024/Studio 24 12-03-2024-11-29-26-0244.jpeg,,,,,,,Logo,,,,,Blue,,,Polyester,Utility Gilet,Zip,Regular,Cotton,Microfibre,V-Neck,Sleeveless,20,,38,,19,,,,,,,,,,,2024-03-12T11:30:27.8496317
