sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,tags,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
AYK120324008 ,"LEVI'S Boys Graphic T-Shirt Top 13-14 Years White Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,"T-Shirts, Tops & Shirts",260966,,,,,1,13-14 Years,13-14 Years,14yrs,,,Small stains on back.,16.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-23-59-0121.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-24-30-0122.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-24-43-0123.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-25-18-0124.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,16,,,,23,,,,,,,,,,,2024-03-12T10:26:01.9233304
AYK120324009 ,"LEVI'S Boys Graphic T-Shirt Top 15-16 Years White Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,"T-Shirts, Tops & Shirts",260966,,,,,1,15-16 Years,15-16 Years,16 yrs,,,Light bobbling material.,14.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-26-59-0126.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-27-26-0127.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-27-42-0128.jpeg,,,,,,,,Logo,,,,,White,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,14,,,,24,,,,,,,,,,,2024-03-12T10:28:43.5416975
AYK120324010 ,NIKE Boys Graphic T-Shirt Top 13-14 Years XL White Cotton ,Nike,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,"T-Shirts, Tops & Shirts",260966,,,,,1,13-14 Years,13-14 Years,XL (158-170CM),,,,12.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-29-19-0130.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-29-55-0131.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-30-22-0132.jpeg,,,,,,,,Logo,,,,,White,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,19,,,,28,,,,,,,,,,,2024-03-12T10:31:00.8460612
BFG120324001 ,JORDAN Boys Graphic T-Shirt Top 12-13 Years Large White Cotton ,Jordan,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,"T-Shirts, Tops & Shirts",260966,,,,,1,12-13 Years,12-13 Years,L (12-13 yrs),,,Marks on back and bobbling material.,12.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-33-34-0134.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-33-54-0135.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-34-13-0136.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-34-33-0137.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,17,,,,23,,,,,,,,,,,2024-03-12T10:35:40.7226547
BFG120324002 ,GUESS Boys Graphic T-Shirt Top 13-14 Years White Cotton ,Guess,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,"T-Shirts, Tops & Shirts",260966,,,,,1,13-14 Years,13-14 Years,14 yrs,,,,16.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-36-07-0139.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-36-23-0140.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-36-40-0141.jpeg,,,,,,,,Logo,,,,,White,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,14,,,,24,,,,,,,,,,,2024-03-12T10:37:27.1144728
BFG120324003 ,ADIDAS Boys T-Shirt Top 11-12 Years White Cotton ,Adidas,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Boys,Clothing,"T-Shirts, Tops & Shirts",260966,,,,,1,11-12 Years,11-12 Years,11-12yrs,,,Stains on back and on right sleeve. Material discoloration.,12.95,NO,,,T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-38-32-0143.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-39-15-0144.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-39-26-0145.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-39-59-0146.jpeg,,,,,,,Logo,,,,,White,,,Cotton,T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,17,,,,22,,,,,,,,,,,2024-03-12T10:42:01.9298843
BFG120324004 ,NIKE Boys Graphic Sleeveless Hoodie Jumper 8-9 Years Small White ,Nike,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Hoodies,57916,,,,,1,8-9 Years,8-9 Years,S (8-10YRS),,,Stains on back and on armpits.,16.95,NO,Graphic,Sleeveless,Hoodie Jumper,,Hooded,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-42-45-0148.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-43-07-0149.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-43-49-0150.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-44-24-0151.jpeg,,,,,,,Logo,,,,,White,,Colourblock,Polyester,Graphic Sleeveless Hoodie Jumper,Pullover,Regular,,Microfibre,High Neck,Sleeveless,18,,,,21,,,,,,,,,,,2024-03-12T10:45:11.5418727
BFG120324005 ,ELLESSE Boys Vest Top 12-13 Years White Striped ,Ellesse,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,"T-Shirts, Tops & Shirts",260966,,,,,1,12-13 Years,12-13 Years,N/A,,,Yellow marks on front and light bobbling.,10.95,NO,,,Vest Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-46-32-0153.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-47-38-0154.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-48-14-0155.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-48-42-0156.jpeg,,,,,,,Logo,,,,,White,,Striped,,Vest Top,Pullover,Regular,,Jersey,Henley,Sleeveless,17,,,,23,,,,,,,,,,,2024-03-12T10:50:01.8544958
BFG120324006 ,ADIDAS Womens Polo Shirt UK 12 Medium White Cotton ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,M,Medium,48,,,Bobbling material.,14.95,NO,,,Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-51-27-0158.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-51-43-0159.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-51-56-0160.jpeg,,,,,,,,Logo,,,,,White,,,Cotton,Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,18,,,,21,,,,,,,,,,,2024-03-12T10:52:50.9177521
BFG120324007 ,"LEVI'S Boys T-Shirt Top 15-16 Years XS White Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,"T-Shirts, Tops & Shirts",260966,,,,,1,15-16 Years,15-16 Years,XS,,,,14.95,NO,,,T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-53-40-0162.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-54-08-0163.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-54-27-0164.jpeg,,,,,,,,Logo,,,,,White,,,Cotton,T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,17,,,,20,,,,,,,,,,,2024-03-12T10:54:56.1179284
BFG120324008 ,NIKE Boys T-Shirt Top 12-13 Years Large White ,Nike,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,"T-Shirts, Tops & Shirts",260966,,,,,1,12-13 Years,12-13 Years,12-13YRS,,,,12.95,NO,,,T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-55-42-0166.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-56-12-0167.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-56-26-0168.jpeg,,,,,,,,Logo,,,,,White,,,,T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,18,,,,25,,,,,,,,,,,2024-03-12T10:57:02.8680323
BFG120324009 ,MARLBORO CLASSICS Mens Polo Shirt Large White ,Marlboro Classics,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,L,Large,L,,,Material discoloration and bobbling material.,16.95,NO,,,Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-58-52-0170.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-10-59-31-0171.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-00-08-0172.jpeg,,,,,,,,Logo,,,,,White,,,,Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,21,,,,27,,,,,,,,,,,2024-03-12T11:00:40.1103084
BFG120324010 ,ERMENEGILDO ZEGNA Womens Chino Shorts UK 18 XL W36 White Pinstripe Cotton ,Ermenegildo Zegna,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,XL,XL,XL,Z,,,32.95,NO,,,Chino Shorts,,Straps,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-02-21-0174.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-02-39-0175.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-03-23-0176.jpeg,,,,,,,,,,,,,White,,Pinstripe,Cotton,Chino Shorts,Zip,Regular,Polyester,Woven,,,,,,,,,,,10,12,,,,36,,2024-03-12T11:04:44.4963292
BFG120324011 ,SERGIO TACCHINI Womens Graphic Tracksuit Top Jacket UK 18 XL White Cotton ,Sergio Tacchini,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Activewear Jackets,185079,,,,,1,XL,XL,XL,,,Material discoloration and bobbling material. Stains on right sleeve.,24.95,NO,,Graphic,Tracksuit Top Jacket,,Full Zip,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-06-06-0178.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-06-41-0179.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-07-11-0180.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-07-52-0181.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Graphic Tracksuit Top Jacket,Zip,Regular,Polyester,Jersey,High Neck,Long Sleeve,21,20,,,23,,,,,,,,,,,2024-03-12T11:09:00.430238
BFG120324012 ,POLO RALPH LAUREN Boys Chino Shorts 15-16 Years W30 White Cotton ,Polo Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Shorts,15615,,,,,1,15-16 Years,15-16 Years,16,,,Yellow stains on waist line.,19.95,NO,,,Chino Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-10-03-0183.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-10-29-0184.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-10-48-0185.jpeg,,,,,,,,Logo,,,,,White,,,Cotton,Chino Shorts,Zip,Regular,,Woven,,,,,,,,,,,10,8,,,,30,,2024-03-12T11:12:20.7315362
BFG120324013 ,DIADORA Womens Graphic Mini Skirt UK 8 Small W26 White Colourblock Sports ,Diadora,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Skirts,63864,,,,,1,S,Small,S,,,,16.95,NO,,Graphic,Mini Skirt,Sports,Elastic Waist,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-13-13-0187.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-13-34-0188.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-13-49-0189.jpeg,,,,,,,,Logo,,,,,White,,Colourblock,,Graphic Mini Skirt,Pull On,Regular,,Microfibre,,,,,,,,,,,13,,,,,26,,2024-03-12T11:14:59.5362025
BFG120324014 ,ADIDAS Womens Graphic Hoodie Jumper UK 12/14 Medium White Cotton ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Hoodies & Sweats,155226,,,,,1,M,Medium,M (12/14),,,Material discoloration and bobbling material. Stains on front and right sleeve.,21.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-16-18-0191.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-17-07-0192.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-20-03-0193.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-20-25-0194.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,20,18,,,24,,,,,,,,,,,2024-03-12T11:21:29.5882906
BFG120324015 ,PUMA Womens See Through Graphic Vest Top UK 12 Medium White ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,12,Size 12,12,,,,14.95,NO,,See Through,Graphic Vest Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-22-44-0196.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-23-06-0197.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-23-27-0198.jpeg,,,,,,,,Logo,,,,,White,,,,See Through Graphic Vest Top,Pullover,Regular,,Jersey,Round Neck,Sleeveless,19,,,,23,,,,,,,,,,,2024-03-12T11:24:16.3238082
BFG120324016 ,GAS Womens Straight Casual Trousers W27 L31 White Cotton ,Gas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,27,Size 27,27,z,,Stains on back in the right leg.,17.95,NO,,Straight,Casual Trousers,,Stretch,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-24-56-0200.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-25-27-0201.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-26-00-0202.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-27-01-0203.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Straight Casual Trousers,Zip,Regular,Elastane,Woven,,,,,,,,,,,31,7,,,,27,,2024-03-12T11:28:07.4895016
BFG120324017 ,"LEVI'S Womens Graphic T-Shirt Top UK 10 Small White Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,T-Shirts,53159,,,,,1,S,Small,S,,,Stains on front and material discoloration.,19.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-28-53-0205.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-29-19-0206.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-29-45-0207.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-30-12-0208.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Graphic T-Shirt Top,Pullover,Relaxed,,Jersey,Round Neck,Short Sleeve,19,,,,21,,,,,,,,,,,2024-03-12T11:31:07.6084913
BFG120324018 ,BENETTON Womens V-Neck Jumper Sweater UK 14  Large White ,Benetton,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jumpers & Cardigans,63866,,,,,1,L,Large,N/A,,,Material discoloration and bobbling material. Stains on back.,32.95,NO,,,V-Neck Jumper Sweater,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-32-49-0210.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-33-18-0211.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-33-53-0212.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-34-02-0213.jpeg,,,,,,,,,,,,White,,,,V-Neck Jumper Sweater,Pullover,Regular,,Jersey,V-Neck,Long Sleeve,19,19,,,26,,,,,,,,,,,2024-03-12T11:34:45.8428406
BFG120324019 ,JOULES Womens Boat Neck Jumper Sweater UK 8 Small White Acrylic ,Joules,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jumpers & Cardigans,63866,,,,,1,8,Size 8,8,,,Bobbling material.,24.95,NO,,,Boat Neck Jumper Sweater,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-35-44-0215.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-36-16-0216.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-36-40-0217.jpeg,,,,,,,,Logo,,,,,White,,,Acrylic,Boat Neck Jumper Sweater,Pullover,Regular,Wool,Knit,Round Neck,Long Sleeve,18,20,,,21,,,,,,,,,,,2024-03-12T11:37:42.1623462
BFG120324020 ,CANDA Womens Crew Neck Jumper Sweater UK 14 Medium White Cotton ,Canda,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jumpers & Cardigans,63866,,,,,1,M,Medium,M,,,Bobbling material.,24.95,NO,,,Crew Neck Jumper Sweater,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-38-24-0219.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-38-47-0220.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-39-14-0221.jpeg,,,,,,,,,,,,,White,,,Cotton,Crew Neck Jumper Sweater,Pullover,Relaxed,,Knit,Crew Neck,Long Sleeve,22,22,,,26,,,,,,,,,,,2024-03-12T11:40:00.2544445
AXI120324001 ,NIKE Womens Air Graphic Tracksuit Trousers Joggers UK 16 Large White ,Nike,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Activewear Bottoms,260954,,,,,1,L,Large,L,,,Marks all over and bobbling material.,19.95,NO,,Graphic,Tracksuit Trousers Joggers,,Adjustable Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-44-23-0223.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-44-49-0224.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-45-21-0225.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-45-44-0226.jpeg,,,,,,,Logo,,,,,White,Air,,Cotton,Graphic Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,27,11,,,,34,,2024-03-12T11:46:32.9412707
AXI120324002 ,"LEVI'S Womens Graphic Hoodie Jumper UK 6 XS White Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Hoodies & Sweats,155226,,,,,1,XS,XS,XS,,,Material discoloration and bobbling material.,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-47-37-0228.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-48-10-0229.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-49-08-0230.jpeg,,,,,,,,Logo,,,,,White,,,Cotton,Graphic Hoodie Jumper,Pullover,Relaxed,Polyester,Jersey,Round Neck,Long Sleeve,18,18,,,21,,,,,,,,,,,2024-03-12T11:50:00.2917394
AXI120324003 ,"LEVI'S Womens Graphic T-Shirt Top UK 14 Large White Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,T-Shirts,53159,,,,,1,L,Large,L,,,Material discoloration and stains on front.,19.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-50-39-0232.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-51-05-0233.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-51-38-0234.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 8_12-03-2024/Studio 8 12-03-2024-11-51-56-0235.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,19,,,,23,,,,,,,,,,,2024-03-12T11:52:53.9834137
