sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,tags,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
AYE120324025 ,VINTAGE Womens Straight Casual Trousers IT 44 Medium W29 L29 Beige Floral ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,M,Medium,44,TZ.,,,17.95,NO,,Straight,Casual Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-38-55-0120.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-39-30-0121.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-40-05-0122.jpeg,,,,,,,,,,,,,Beige,,Floral,Cotton,Straight Casual Trousers,Zip,Regular,Polyester,Woven,,,,,,,,,,,29,9,,,,29,,2024-03-12T09:40:45.0132495
AYE120324026 ,LEE Mens Daren Zip Fly Slim Jeans W31 L32 Blue Cotton ,Lee,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,31,Size 31,W31 L32,JZ.,,,17.95,NO,,,Slim Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-41-33-0124.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-42-05-0125.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-42-37-0126.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-42-53-0127.jpeg,,,,,,,Logo,,,,,Blue,Daren Zip Fly,,Cotton,Slim Jeans,Zip,Slim,Polyester,Denim,,,,,,,,,,,32,7,,,,31,,2024-03-12T09:43:34.4506533
AYE120324027 ,CALVIN KLEIN Mens Bootcut Jeans W30 L31 Blue ,Calvin Klein,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,30,Size 30,N/A,JZ>,,,19.95,NO,,,Bootcut Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-44-03-0129.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-44-34-0130.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-45-09-0131.jpeg,,,,,,,,Logo,,,,,Blue,,,,Bootcut Jeans,Zip,Regular,,Denim,,,,,,,,,,,31,7,,,,30,,2024-03-12T09:45:53.1188344
AYE120324028 ,RIFLE Womens Short Sleeves Shirt Dress UK 12 Medium Khaki Cotton ,Rifle,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Dresses,63861,,,,,1,M,Medium,M,,,,26.95,NO,,Short Sleeves,Shirt Dress,,Pockets,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-46-36-0133.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-46-58-0134.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-47-14-0135.jpeg,,,,,,,,Logo,,,,,Khaki,,,Cotton,Short Sleeves Shirt Dress,Button,Regular,,Denim,Collared,Short Sleeve,18,,,,36,,,,,,,,,,,2024-03-12T09:47:52.8501133
AYE120324029 ,RALPH LAUREN Womens Sleeveless Sequin Sheath Dress US 6 Medium Black ,Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Dresses,63861,,,,,1,M,Medium,6,"Black, Z.",,,32.95,NO,Sleeveless,Sequin,Sheath Dress,,Collarless,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-48-51-0137.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-49-03-0138.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-49-34-0139.jpeg,,,,,,,,Sequin,,,,,Black,,Striped,Nylon,Sleeveless Sequin Sheath Dress,Zip,Regular,,Lace,Round Neck,Sleeveless,18,,,,36,,,,,,,,,,,2024-03-12T09:50:18.3963234
AYE120324030 ,NIKE Mens Hooded Padded Jacket UK 36 Small Black Polyester ,Nike,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,S,Small,S,"Black, down.",,,39.95,NO,,Hooded,Padded Jacket,,Full Zip,Padded,Zipped Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-52-38-0141.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-53-53-0142.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-09-54-21-0143.jpeg,,,,,,,,Logo,,,,,Black,,,Polyester,Hooded Padded Jacket,Zip,Regular,,Down,High Neck,Long Sleeve,20,23,36,,28,,,,,,,,,,,2024-03-12T09:53:17.844849
BDV120324001 ,JACK WOLFSKIN Womens Hooded Windbreaker Jacket UK 12/14 Medium Grey ,Jack Wolfskin,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,M,Medium,UK 12/14,,,,39.95,NO,,Hooded,Windbreaker Jacket,,Full Zip,Windproof,Zipped Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-19-23-0145.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-20-21-0146.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-20-53-0147.jpeg,,,,,,,,Logo,,,,,Grey,,Colourblock,Polyamide,Hooded Windbreaker Jacket,Zip,Relaxed,,Microfibre,High Neck,Long Sleeve,22,21,,,29,,,,,,,,,,,2024-03-12T10:21:51.8001044
BDV120324002 ,VINTAGE Womens Abstract Pattern 3/4 Sleeve Shirt Dress UK 8 Small Green ,Vintage,"New: the item is in brand new condition, unworn and flawless",Womens,Clothing,Dresses,63861,,,,,1,8,Size 8,UK 8,UK 8 Small.,,,22.95,NO,Abstract Pattern,3/4 Sleeve,Shirt Dress,,Belted,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-25-08-0149.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-26-02-0150.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-26-35-0151.jpeg,,,,,,,,,,,,,Green,,,Polyester,Abstract Pattern 3/4 Sleeve Shirt Dress,Button,Relaxed,Elastane,Microfibre,Collared,3/4 Sleeve,18,15,,,49,,,,,,,,,,,2024-03-12T10:27:21.863214
BDV120324003 ,LOTTO Womens Tennis Skirt W24 XS Navy Blue Colourblock ,Lotto,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Activewear Skirts & Skorts,261046,,,,,1,24,Size 24,N/A,Navy blue.,,,16.95,NO,,,Tennis Skirt,,Elastic Waist,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-28-02-0153.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-28-26-0154.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-29-38-0155.jpeg,,,,,,,,Logo,,,,,Navy Blue,,Colourblock,,Tennis Skirt,Pull On,Regular,,Microfibre,,,,,,,,,,,12,,,,,24,,2024-03-12T10:30:19.4287174
BDV120324004 ,BANANA REPUBLIC Womens Knife Pleated Skirt UK 14 Medium W30 Navy Blue ,Banana Republic,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Skirts,63864,,,,,1,M,Medium,M,"Navy blue, lined.",,,17.95,NO,,,Knife Pleated Skirt,,Lined,Elastic Waist,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-30-50-0157.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-31-45-0158.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-32-07-0159.jpeg,,,,,,,,,,,,,Navy Blue,,,,Knife Pleated Skirt,Pull On,Regular,,Microfibre,,,,,,,,,,,22,,,,,30,,2024-03-12T10:32:40.0081497
BDV120324005 ,RALPH LAUREN Girls Short Sleeve Jumper Dress 12-13 Years Large Navy Blue ,Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Girls,Clothing,Dresses,51581,,,,,1,12-13 Years,12-13 Years,L(12-14),Navy blue.,,,26.95,NO,,Short Sleeve,Jumper Dress,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-35-23-0161.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-35-35-0162.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-35-55-0163.jpeg,,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Short Sleeve Jumper Dress,Pullover,Regular,Elastane,Knit,Round Neck,Short Sleeve,15,,,,29,,,,,,,,,,,2024-03-12T10:41:13.5281093
BDV120324006 ,PUMA Mens Hoodie Jumper XL Black Cotton ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,XL,XL,XL,Black.,,"Marks on chest and on pocket, marks inside hood.",21.95,NO,,,Hoodie Jumper,,Hooded,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-42-05-0165.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-43-10-0166.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-43-25-0167.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-43-32-0168.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-44-03-0169.jpeg,,,,,,Logo,,,,,Black,,,Cotton,Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,26,21,,,27,,,,,,,,,,,2024-03-12T10:44:56.3259497
BDV120324007 ,VINTAGE Womens Sleeveless Maxi Dress UK 6 XS Grey Floral ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Dresses,63861,,,,,1,6,Size 6,UK 6,"UK 6 Small, grey, Z.",,,22.95,NO,,Sleeveless,Maxi Dress,,Collarless,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-45-52-0171.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-46-24-0172.jpeg,,,,,,,,,,,,,,Grey,,Floral,,Sleeveless Maxi Dress,Zip,Regular,,Jersey,Mock Neck,Sleeveless,14,,,,44,,,,,,,,,,,2024-03-12T10:48:46.6694509
BDV120324008 ,SUNDEK Mens Swimming Shorts Medium Blue Polyester ,Sundek,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Mens,Clothing,Swimwear,15690,,,,,1,M,Medium,33,,,"Burn holes on front left leg, light marks on front right side.",14.95,NO,,,Swimming Shorts,,Straps,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-51-25-0174.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-52-12-0175.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-52-49-0176.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-52-59-0177.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-53-06-0178.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-53-38-0179.jpeg,,,,,Logo,,,,,Blue,,,Polyester,Swimming Shorts,Hook & Loop,Regular,,Microfibre,,,,,,,,,,,6,8,,,,33,,2024-03-12T10:54:24.6118964
BDV120324009 ,HELLY HANSEN Mens Fleece Jacket UK 40 Large Khaki ,Helly Hansen,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Mens,Clothing,Coats & Jackets,57988,,,,,1,L,Large,N/A,,,"Loose seam at the bottom of zip, bobbling material.",25.95,NO,,,Fleece Jacket,,Full Zip,Zipped Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-56-22-0181.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-57-09-0182.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-57-26-0183.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-57-50-0184.jpeg,,,,,,,Logo,,,,,Khaki,,,,Fleece Jacket,Zip,Regular,,Fleece,High Neck,Long Sleeve,24,24,40,,29,,,,,,,,,,,2024-03-12T10:58:50.2413778
BDV120324010 ,SUPERDRY Womens Hooded Windbreaker Jacket UK 16 Large Black Nylon ,Superdry,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,L,Large,L,Black.,,Loose seam on collar.,29.95,NO,,Hooded,Windbreaker Jacket,,Full Zip,Windproof,Zipped Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-10-59-49-0186.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-00-32-0187.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-00-52-0188.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-01-14-0189.jpeg,,,,,,,Logo,,,,,Black,,,Nylon,Hooded Windbreaker Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,21,18,,,26,,,,,,,,,,,2024-03-12T11:02:03.5217411
BDV120324011 ,CALVIN KLEIN Mens 2 Button Blazer Jacket UK 46 3XL Black Wool ,Calvin Klein,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,3XL,3XL,UK 46,"UK 46 3XL, black.",,Wearing marks inside collar.,36.95,NO,,2 Button,Blazer Jacket,,Lined,Pockets,Collared,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-03-08-0191.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-04-00-0192.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-04-29-0193.jpeg,,,,,,,,,,,,,Black,,,Wool,2 Button Blazer Jacket,Button,Slim,,Woven,Collared,Long Sleeve,26,15,46,,31,,,,,,,,,,,2024-03-12T11:05:40.6879366
BDV120324012 ,TOMMY HILFIGER Womens 3/4 Sleeve Polo Shirt UK 20 2XL Blue Cotton ,Tommy Hilfiger,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,2XL,2XL,2XL,,,,19.95,NO,,3/4 Sleeve,Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-07-05-0195.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-07-35-0196.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-07-45-0197.jpeg,,,,,,,,Logo,,,,,Blue,,,Cotton,3/4 Sleeve Polo Shirt,Pullover,Regular,,Jersey,Collared,3/4 Sleeve,20,12,,,24,,,,,,,,,,,2024-03-12T11:10:27.3730317
BDV120324013 ,DIESEL Girls Shirt Blouse 11-12 Years Medium Purple Check Cotton ,Diesel,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Girls,Clothing,"T-Shirts, Tops & Shirts",260965,,,,,1,11-12 Years,11-12 Years,M,,,,19.95,NO,,,Shirt Blouse,,Adjustable,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-10-17-0199.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-11-21-0200.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-11-34-0201.jpeg,,,,,,,,Logo,,,,,Purple,,Check,Cotton,Shirt Blouse,Snap,Regular,,Jersey,Collared,Long Sleeve,15,17,,,22,,,,,,,,,,,2024-03-12T11:12:20.082603
BDV120324014 ,DESIGUAL Womens Graphic Top Long Sleeve UK 12 Medium Red Floral Cotton ,Desigual,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,M,Medium,M,,,Faded colour.,23.95,NO,,,Graphic Top Long Sleeve,,Straps,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-14-22-0203.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-15-02-0204.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-15-29-0205.jpeg,,,,,,,,Logo,,,,,Red,,Floral,Cotton,Graphic Top Long Sleeve,Pullover,Regular,,Jersey,Round Neck,Long Sleeve,18,20,,,29,,,,,,,,,,,2024-03-12T11:16:17.5374195
BDV120324015 ,DESIGUAL Womens Abstract Pattern Top Long Sleeve UK 18 XL Black ,Desigual,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,XL,XL,XL,Black.,,Small hole on back body.,23.95,NO,,Abstract Pattern,Top Long Sleeve,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-17-05-0207.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-17-41-0208.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-17-58-0209.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-18-21-0210.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-18-40-0211.jpeg,,,,,,Embroidered,Sequin,Logo,,,Black,,,,Abstract Pattern Top Long Sleeve,Pullover,Regular,,Jersey,Round Neck,Long Sleeve,20,19,,,26,,,,,,,,,,,2024-03-12T11:19:24.6652176
BDV120324016 ,VINTAGE Mens Denim Jacket UK 40 Large Blue Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,L,Large,40,,,Removable vest.,36.95,NO,,,Denim Jacket,,Pockets,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-21-09-0213.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-22-01-0214.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-22-46-0215.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-23-35-0216.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-23-54-0217.jpeg,,,,,,,,,,,Blue,,,Cotton,Denim Jacket,Button,Regular,,Denim,Collared,Long Sleeve,24,18,40,,23,,,,,,,,,,,2024-03-12T11:25:06.6226088
BDV120324017 ,VINTAGE Womens 3 Button Blazer Jacket UK 12 Medium Black Floral ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,12,Size 12,UK 12,"Black, shoulder pads.",,,29.95,NO,,3 Button,Blazer Jacket,,Shoulder Pads,Pockets,Collarless,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-27-00-0219.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-27-41-0220.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-28-06-0221.jpeg,,,,,,,,,,,,,Black,,Floral,,3 Button Blazer Jacket,Button,Regular,,Woven,V-Neck,Long Sleeve,20,17,,,28,,,,,,,,,,,2024-03-12T11:28:47.598178
BDV120324018 ,VINTAGE Womens Shirt Blouse UK 12 Medium Red Polka Dot ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,M,Medium,N/A,Shoulder pads.,,,14.95,NO,,,Shirt Blouse,,Shoulder Pads,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-31-04-0223.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-31-29-0224.jpeg,,,,,,,,,,,,,,Red,,Polka Dot,,Shirt Blouse,Button,Regular,,Rayon,Collared,3/4 Sleeve,21,11,,,25,,,,,,,,,,,2024-03-12T11:32:25.2799391
BDV120324019 ,HOLLISTER Womens Crop Cami Top UK 10 Small Multicoloured Geometric ,Hollister,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,S,Small,S,,,,14.95,NO,,Crop,Cami Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-33-07-0226.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-33-22-0227.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-33-36-0228.jpeg,,,,,,,,,,,,,Multicoloured,,Geometric,Polyester,Crop Cami Top,Pullover,Regular,,Microfibre,Halter,Sleeveless,17,,,,15,,,,,,,,,,,2024-03-12T11:34:31.9362353
BDV120324020 ,RALPH LAUREN Womens Short Sleeve Shirt Size 6 Small Navy Blue Cotton ,Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shirts,53159,,,,,1,S,Small,6,Navy blue.,,Worn material on collar.,22.95,NO,,Short Sleeve,Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-35-35-0230.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-36-08-0231.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-36-33-0232.jpeg,,,,,,,,,,,,,Navy Blue,,,Cotton,Short Sleeve Shirt,Snap,Regular,,Woven,Collared,Short Sleeve,18,,,,26,,,,,,,,,,,2024-03-12T11:37:15.4109148
BDV120324021 ,VINTAGE Womens Short Sleeve Shirt Blouse IT 44 Medium Multicoloured Floral ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,M,Medium,44,,,,16.95,NO,,Short Sleeve,Shirt Blouse,,Collared,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-38-24-0234.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-39-00-0235.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-39-33-0236.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-40-00-0237.jpeg,,,,,,,,,,,,Multicoloured,,Floral,Viscose,Short Sleeve Shirt Blouse,Button,Regular,,Rayon,Collared,Short Sleeve,23,,,,23,,,,,,,,,,,2024-03-12T11:40:45.654662
