sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,tags,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
AXV120324011 ,"LEVI'S Womens Graphic T-Shirt Top UK 14 Large White Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,T-Shirts,53159,,,,,1,L,Large,L,,,,16.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-10-54-21-0026.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-10-54-45-0027.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-10-54-55-0028.jpeg,,,,,,,,Logo,,,,,White,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,18,,,,24,,,,,,,,,,,2024-03-12T10:55:31.5204894
AXV120324012 ,CARRERA Boys Vest Top 13-14 Years Large White Cotton ,Carrera,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,"T-Shirts, Tops & Shirts",260966,,,,,1,13-14 Years,13-14 Years,L,,,Small stains on shoulders. Faded colour.,12.95,NO,,,Vest Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-10-56-32-0030.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-10-56-52-0031.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-10-57-05-0032.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-10-57-20-0033.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Vest Top,Pullover,Regular,,Jersey,Round Neck,Sleeveless,16,,,,24,,,,,,,,,,,2024-03-12T10:57:53.7820841
AXV120324013 ,"LEVI'S Mens Graphic T-Shirt Top Large White ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,L,Large,L,,,Small stains on back.,19.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-10-59-17-0035.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-10-59-44-0036.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-10-59-52-0037.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-00-13-0038.jpeg,,,,,,,Logo,,,,,White,,,,Graphic T-Shirt Top,Pullover,Slim,,Jersey,Round Neck,Short Sleeve,20,,,,27,,,,,,,,,,,2024-03-12T11:00:34.8427988
AXV120324014 ,BETTY BARCLAY Womens Short Sleeve Boat Neck Jumper Sweater UK 18 XL White ,Betty Barclay,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jumpers & Cardigans,63866,,,,,1,XL,XL,XL,,,,22.95,NO,,Short Sleeve,Boat Neck Jumper Sweater,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-02-04-0040.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-02-20-0041.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-02-46-0042.jpeg,,,,,,,,,,,,,White,,,Cotton,Short Sleeve Boat Neck Jumper Sweater,Pullover,Regular,Polyamide,Knit,Round Neck,Short Sleeve,21,7,,,24,,,,,,,,,,,2024-03-12T11:03:16.7041867
AXV120324015 ,ELLESSE Womens Tracksuit Trousers UK 14 Medium White Polyester ,Ellesse,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Activewear Bottoms,260954,,,,,1,M,Medium,38,,,Slightly stained waistband. ,19.95,NO,,,Tracksuit Trousers,,Adjustable Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-04-24-0044.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-04-38-0045.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-04-50-0046.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-05-06-0047.jpeg,,,,,,,Logo,,,,,White,,,Polyester,Tracksuit Trousers,Drawstring,Regular,,Microfibre,,,,,,,,,,,31,11,,,,30,,2024-03-12T11:05:25.67726
AXY120324001 ,TOMMY HILFIGER Mens Custom Fit Polo Shirt Small White ,Tommy Hilfiger,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,S,Small,S,,,Small stain on front. ,19.95,NO,,Custom Fit,Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-11-35-0049.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-11-57-0050.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-12-09-0051.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-12-25-0052.jpeg,,,,,,,Logo,,,,,White,,,,Custom Fit Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,17,,,,26,,,,,,,,,,,2024-03-12T11:13:10.1946022
AXY120324002 ,J. CREW Womens Basic Dress UK 10 Small White Floral ,J. Crew,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Dresses,63861,,,,,1,10,Size 10,10,,,,24.95,NO,,,Basic Dress,,,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-14-10-0054.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-14-18-0055.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-14-30-0056.jpeg,,,,,,,,,,,,,White,,Floral,,Basic Dress,Zip,Regular,,Woven,Round Neck,Sleeveless,17,,,,34,,,,,,,,,,,2024-03-12T11:15:17.4153767
AXY120324003 ,AVIREX Mens Straight Chino Trousers W38 L36  Grey Cotton ,Avirex,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Trousers,57989,,,,,1,38,Size 38,38/36,extra buttons.,,Stains on front of right leg.,29.95,NO,,Straight,Chino Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-16-13-0058.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-16-36-0059.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-16-46-0060.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-17-16-0061.jpeg,,,,,,,Logo,,,,,Grey,,,Cotton,Straight Chino Trousers,Zip,Regular,,Woven,,,,,,,,,,,36,10,,,,38,,2024-03-12T11:17:55.2768882
AXY120324004 ,DOCKERS Womens Slim Chino Trousers W30 L29  White Cotton ,Dockers,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,30,Size 30,N/A,,,,18.95,NO,,Slim,Chino Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-19-34-0063.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-19-52-0064.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-20-06-0065.jpeg,,,,,,,,,,,,,White,,,Cotton,Slim Chino Trousers,Zip,Slim,Lycra,Woven,,,,,,,,,,,28,9,,,,30,,2024-03-12T11:20:37.8967506
AXY120324005 ,SUPERDRY Womens Graphic Sweatshirt Jumper UK 10 Small White Cotton ,Superdry,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Hoodies & Sweats,155226,,,,,1,S,Small,S,,,Small stains on front. ,19.95,NO,,Graphic,Sweatshirt Jumper,,Stretch,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-22-14-0067.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-22-37-0068.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-22-49-0069.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-23-07-0070.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-23-16-0071.jpeg,,,,,,Zip,Logo,,,,White,,,Cotton,Graphic Sweatshirt Jumper,Pullover,Relaxed,Elastane,Jersey,Round Neck,Long Sleeve,20,17,,,20,,,,,,,,,,,2024-03-12T11:23:40.7309164
AXY120324006 ,MASSIMO DUTTI Womens Slim Casual Trousers EU 34 XS W24 L34  White Cotton ,Massimo Dutti,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,XS,XS,34/24,,,,19.95,NO,,Slim,Casual Trousers,,Stretch,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-25-34-0073.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-25-46-0074.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-26-30-0075.jpeg,,,,,,,,,,,,,White,,,Cotton,Slim Casual Trousers,Zip,Slim,Elastane,Woven,,,,,,,,,,,34,7,,,,24,,2024-03-12T11:27:14.2008117
AXY120324007 ,NORTH SAILS Womens Reversible Padded Gilet UK 16 Large White Polyamide ,North Sails,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,L,Large,L,reversible,,Stain on front.,39.95,NO,,Reversible,Padded Gilet,,,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-28-26-0077.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-28-32-0078.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-28-54-0079.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-29-01-0080.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-29-23-0081.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-29-54-0082.jpeg,,,,,Logo,,,,,White,,,Polyamide,Reversible Padded Gilet,Zip,Regular,,Microfibre,High Neck,Sleeveless,20,,,,25,,,,,,,,,,,2024-03-12T11:30:44.2218175
AXY120324008 ,VINTAGE Womens Flared Skirt W22 2XS White Colourblock Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Skirts,63864,,,,,1,22,Size 22,N/A,,,,16.33,NO,,,Flared Skirt,,Elastic Waist,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-32-33-0084.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-32-48-0085.jpeg,,,,,,,,,,,,,,White,,Colourblock,Cotton,Flared Skirt,Pull On,Regular,,Woven,,,,,,,,,,,24,,,,,22,,2024-03-12T11:33:01.9616189
AXY120324009 ,VINTAGE Womens Sleeveless Cardigan Sweater UK 12 Medium Grey Flecked ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jumpers & Cardigans,63866,,,,,1,M,Medium,N/A,,,,22.95,NO,,Sleeveless,Cardigan Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-34-01-0087.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-34-07-0088.jpeg,,,,,,,,,,,,,,Grey,,Flecked,,Sleeveless Cardigan Sweater,Button,Regular,,Knit,V-Neck,Sleeveless,17,,,,20,,,,,,,,,,,2024-03-12T11:34:52.5878541
AXY120324010 ,VINTAGE Womens Flared Skirt W26 Small Off White Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Skirts,63864,,,,,1,26,Size 26,N/A,,,,16.95,NO,,,Flared Skirt,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-36-41-0090.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-36-54-0091.jpeg,,,,,,,,,,,,,,Off White,,,Cotton,Flared Skirt,Zip,Regular,,Woven,,,,,,,,,,,38,,,,,26,,2024-03-12T11:37:36.7290709
AXY120324011 ,VINTAGE Womens Sleeveless 3 Button Blazer Jacket UK 12 Medium White Floral ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,M,Medium,N/A,,,,29.95,NO,Sleeveless,3 Button,Blazer Jacket,,Pockets,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-38-50-0093.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-38-58-0094.jpeg,,,,,,,,,,,,,,White,,Floral,,Sleeveless 3 Button Blazer Jacket,Button,Regular,,Woven,Collared,Sleeveless,18,,,,20,,,,,,,,,,,2024-03-12T11:39:35.3958275
AXY120324012 ,FAT FACE Womens Sleeveless Sundress UK 14 Medium White Striped ,Fat Face,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Dresses,63861,,,,,1,14,Size 14,14,,,,24.95,NO,,Sleeveless,Sundress,,Stretch,Straps,Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-40-40-0096.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-40-53-0097.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-41-17-0098.jpeg,,,,,,,,,,,,,White,,Striped,,Sleeveless Sundress,Pullover,Extra-Slim,,Jersey,Square Neck,Sleeveless,14,,,,30,,,,,,,,,,,2024-03-12T11:42:09.6417629
AXY120324014 ,PUMA Womens Capri Tracksuit Trousers UK 10 Small White ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Activewear Bottoms,260954,,,,,1,10,Size 10,10,,,Stain on back of waistband.,19.95,NO,,Capri,Tracksuit Trousers,,Adjustable Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-46-50-0104.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-46-59-0105.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-47-09-0106.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-47-27-0107.jpeg,,,,,,,Logo,,,,,White,,,,Capri Tracksuit Trousers,Drawstring,Regular,,Microfibre,,,,,,,,,,,18,7,,,,30,,2024-03-12T11:48:00.8234267
AXY120324015 ,VERSACE Womens Sleeveless Shift Dress IT 38 XS White ,Versace,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Dresses,63861,,,,,1,XS,XS,38,,,Faded colour. Stain on back. Stained shoulders.,98.95,NO,,Sleeveless,Shift Dress,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-49-09-0109.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-49-35-0110.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-49-45-0111.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-50-18-0112.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-50-38-0113.jpeg,,,,,,,,,,,White,,,,Sleeveless Shift Dress,Pullover,Slim,,Jersey,V-Neck,Sleeveless,11,,,,33,,,,,,,,,,,2024-03-12T11:51:08.1719205
AXZ120324001 ,FILA Mens Chino Shorts W38 XL White ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shorts,15689,,,,,1,38,Size 38,38,,,Stain on front. Material discoloration. ,14.95,NO,,,Chino Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-54-57-0115.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-55-07-0116.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-55-19-0117.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-56-03-0118.jpeg,,,,,,,Logo,,,,,White,,,,Chino Shorts,Zip,Regular,,Woven,,,,,,,,,,,3,10,,,,38,,2024-03-12T11:56:58.5718035
AXZ120324002 ,BENETTON Womens Straight Chino Trousers EU 42 Large W32 L29 White Cotton ,Benetton,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,L,Large,42,,,Ripped hems.,22.95,NO,,Straight,Chino Trousers,,Stretch,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-58-06-0120.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-58-32-0121.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-58-44-0122.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-11-59-03-0123.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Straight Chino Trousers,Zip,Regular,Elastane,Woven,,,,,,,,,,,29,7,,,,32,,2024-03-12T11:59:31.1477848
AXZ120324003 ,FAT FACE Mens Graphic T-Shirt Top 2XL White Cotton ,Fat Face,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,2XL,2XL,XXL,,,,16.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-01-11-0125.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-01-41-0126.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-01-51-0127.jpeg,,,,,,,,Logo,,,,,White,,,Cotton,Graphic T-Shirt Top,Pullover,Slim,Linen,Jersey,Round Neck,Short Sleeve,23,,,,31,,,,,,,,,,,2024-03-12T12:02:12.0131597
AXZ120324004 ,"LEVI'S Mens Graphic T-Shirt Top 3XL White ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,3XL,3XL,3X,,,,19.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-03-34-0129.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-03-57-0130.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-04-08-0131.jpeg,,,,,,,,Logo,,,,,White,,,,Graphic T-Shirt Top,Pullover,Slim,,Jersey,Round Neck,Short Sleeve,26,,,,26,,,,,,,,,,,2024-03-12T12:04:32.2568097
AXZ120324005 ,PUMA Mens Graphic Sport Shorts Medium White Polyester ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Shorts,260957,,,,,1,M,Medium,M,,,Stain on front.,14.95,NO,,Graphic,Sport Shorts,,Elastic Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-06-11-0133.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-06-26-0134.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-06-39-0135.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-07-03-0136.jpeg,,,,,,,Logo,,,,,White,,,Polyester,Graphic Sport Shorts,Pull On,Regular,,Microfibre,,,,,,,,,,,15,9,,,,38,,2024-03-12T12:07:40.8098914
AXZ120324006 ,PUMA Womens Tracksuit Top Jacket UK 18 XL White Cotton ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Activewear Jackets,185079,,,,,1,XL,XL,XL,,,Small stain on front.,22.95,NO,,,Tracksuit Top Jacket,,Full Zip,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-09-01-0138.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-09-30-0139.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-09-43-0140.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-09-59-0141.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Tracksuit Top Jacket,Zip,Regular,Polyester,Jersey,High Neck,Long Sleeve,22,18,,,25,,,,,,,,,,,2024-03-12T12:10:51.8617664
AXZ120324007 ,CHAMPION Girls Hooded Padded Coat 9-10 Years Medium White Polyester ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Girls,Clothing,"Coats, Jackets & Snowsuits",51580,,,,,1,9-10 Years,9-10 Years,M/9-10 Years,,,Stained arm cuffs.,29.95,NO,,Hooded,Padded Coat,,Full Zip,Padded,Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-12-30-0143.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-12-48-0144.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-13-00-0145.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-13-21-0146.jpeg,,,,,,,Logo,,,,,White,,,Polyester,Hooded Padded Coat,Zip,Regular,,Microfibre,High Neck,Long Sleeve,16,16,,,28,,,,,,,,,,,2024-03-12T12:14:07.7749693
AXZ120324008 ,MASSIMO DUTTI Womens Capri Flare Casual Trousers EU 34 XS W26 L18 White ,Massimo Dutti,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,XS,XS,34,,,Small stain on back. Stained waistband. ,19.95,NO,Capri,Flare,Casual Trousers,,Belted,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-16-14-0148.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-16-36-0149.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-16-49-0150.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-17-13-0151.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-17-32-0152.jpeg,,,,,,,,,,,White,,,Viscose,Capri Flare Casual Trousers,Zip,Relaxed,,Rayon,,,,,,,,,,,18,14,,,,26,,2024-03-12T12:17:54.1244494
