sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
BLJ030424030 ,"LEVI'S Mens 565 Denim Shorts W32 Medium Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shorts,15689,,,,,1,32,Size 32,W 32 L 13,J Z,,24.95,NO,,,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-01-52-0221.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-01-59-0222.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-02-06-0223.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-02-15-0224.jpeg,,,,,,,Logo,,,,,Blue,565,,Cotton,Denim Shorts,Zip,Regular,,Denim,,,,,,,,,,,13,11,,,,32,,2024-04-03T10:03:40.0740963
BLJ030424031 ,"LEVI'S Mens 505 Denim Shorts W36 Large Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shorts,15689,,,,,1,36,Size 36,W 36,J Z,Paint marks on back left leg.,24.95,NO,,,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-04-16-0226.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-04-26-0227.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-04-33-0228.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-04-44-0229.jpeg,,,,,,,Logo,,,,,Blue,505,,Cotton,Denim Shorts,Zip,Regular,,Denim,,,,,,,,,,,9,10,,,,36,,2024-04-03T10:05:46.546745
BLJ030424032 ,RALPH LAUREN Mens Classic Fit Shirt Large Black Cotton ,Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,L,Large,L, Black.,Light stains under armpits.,29.95,NO,,Classic Fit,Shirt,,Cuffed,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-09-10-0231.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-10-02-0232.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-10-17-0233.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-10-36-0234.jpeg,,,,,,,Logo,,,,,Black,,,Cotton,Classic Fit Shirt,Button,Classic,,Woven,Collared,Long Sleeve,24,21,,,32,,,,,,,,,,,2024-04-03T10:12:27.2989147
BLJ030424033 ,COLUMBIA Mens Padded Gilet UK 42 XL Blue Colourblock Polyester ,Columbia,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Mens,Clothing,Coats & Jackets,57988,,,,,1,XL,XL,XL,Down.,Uneven padding.,26.95,NO,,,Padded Gilet,,Bodywarmer,Windproof,Padded,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-13-31-0236.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-13-39-0237.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-13-50-0238.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-13-58-0239.jpeg,,,,,,,Logo,,,,,Blue,,Colourblock,Polyester,Padded Gilet,Zip,Regular,,Down,High Neck,Sleeveless,26,,42,,26,,,,,,,,,,,2024-04-03T10:15:07.3853086
BLJ030424034 ,UMBRO Mens Hooded Rain Jacket UK 40 Large Navy Blue Nylon ,Umbro,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,L,Large,L,Navy.,Light marks o  chest and on left sleeve.,42.95,NO,,Hooded,Rain Jacket,,Pockets,Windproof,Waterproof,Hooded,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-16-52-0241.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-17-46-0242.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-17-58-0243.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-18-17-0244.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Nylon,Hooded Rain Jacket,Zip,Relaxed,,Microfibre,High Neck,Long Sleeve,26,18,40,,34,,,,,,,,,,,2024-04-03T10:19:35.1471649
BLJ030424035 ,KAPPA Mens Hooded Windbreaker Jacket UK 40 Large Navy Blue Nylon ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,L,Large,L,Navy.,Marks on right sleeve and on back hem.,49.95,NO,,Hooded,Windbreaker Jacket,,,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-20-40-0246.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-21-03-0247.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-21-27-0248.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-21-56-0249.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Nylon,Hooded Windbreaker Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,25,21,40,,30,,,,,,,,,,,2024-04-03T10:23:14.9717726
BLJ030424036 ,HARLEY DAVIDSON Mens Graphic Denim Shirt Medium Blue Cotton ,Harley Davidson,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,M,Medium,M,,,32.95,NO,,Graphic,Denim Shirt,,Cuffed,Collared,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-24-42-0251.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-24-59-0252.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-25-10-0253.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-25-30-0254.jpeg,,,,,,,Embroidered,Logo,,,,Blue,,,Cotton,Graphic Denim Shirt,Button,Regular,,Denim,Collared,Long Sleeve,22,21,,,31,,,,,,,,,,,2024-04-03T10:26:29.0541048
BLJ030424037 ,VINTAGE Mens Windbreaker Jacket UK 36 Small Yellow Colourblock Polyamide ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,S,Small,S,,,39.95,NO,,,Windbreaker Jacket,,Pockets,Water Resistant,Windproof,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-27-22-0256.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-27-36-0257.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-27-53-0258.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-28-09-0259.jpeg,,,,,,,Logo,,,,,Yellow,,Colourblock,Polyamide,Windbreaker Jacket,Zip,Relaxed,,Microfibre,High Neck,Long Sleeve,24,19,36,,28,,,,,,,,,,,2024-04-03T10:30:00.3206679
BLJ030424038 ,MONTANA HAMBURG Mens Tracksuit Top Jacket Medium Navy Blue Colourblock ,Montana Hamburg,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,M,Medium,M,Navy.,"Item have vents under armpits. , Small hole on upper back.",29.95,NO,,,Tracksuit Top Jacket,,Comfort,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-31-07-0261.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-31-22-0262.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-31-33-0263.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-31-52-0264.jpeg,,,,,,,Logo,,,,,Navy Blue,,Colourblock,Nylon,Tracksuit Top Jacket,Zip,Relaxed,,Microfibre,High Neck,Long Sleeve,24,20,,,23,,,,,,,,,,,2024-04-03T10:36:00.9689134
BLJ030424039 ,VINTAGE Mens Windbreaker Jacket UK 40 Large Multicoloured Colourblock ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,L,Large,NS,,"Light marks on the front. , Small hole on  right sleeve.",39.95,NO,,,Windbreaker Jacket,,Waterproof,Windproof,Bodywarmer,Pockets,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-37-50-0266.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-38-04-0267.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-38-20-0268.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-38-32-0269.jpeg,,,,,,,,,,,,Multicoloured,,Colourblock,,Windbreaker Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,24,20,40,,27,,,,,,,,,,,2024-04-03T10:39:36.8168938
BLJ030424040 ,VINTAGE Mens Hooded Rain Jacket UK 40 Large Black Nylon ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,L,Large,L,"Black, have hood.",Light marks on left sleeve.,39.95,NO,,Hooded,Rain Jacket,,Waterproof,Hooded,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-40-40-0271.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-41-10-0272.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-41-36-0273.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-41-57-0274.jpeg,,,,,,,Embroidered,Logo,,,,Black,,,Nylon,Hooded Rain Jacket,Snap,Relaxed,,Microfibre,High Neck,Long Sleeve,28,20,40,,31,,,,,,,,,,,2024-04-03T10:43:34.5398262
BLJ030424041 ,PUMA Mens Hooded Rain Jacket UK 40 Large Navy Blue Colourblock Sports ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,L,Large,L,"Have hood, navy.","Item have vents under armpits, light marks on sleeves, faded print on upper back.",39.95,NO,,Hooded,Rain Jacket,Sports,Windproof,Waterproof,Hooded,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-47-28-0276.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-47-43-0277.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-47-56-0278.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-48-18-0279.jpeg,,,,,,,Logo,,,,,Navy Blue,,Colourblock,,Hooded Rain Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,23,20,40,,31,,,,,,,,,,,2024-04-03T10:49:51.0170403
BLJ030424042 ,RALPH LAUREN Mens Classic Fit Shirt Size 16 1/2 Large Blue Striped Cotton ,Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,L,Large,16 1/2  34/35,,,29.95,NO,,Classic Fit,Shirt,,Cuffed,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-50-52-0281.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-51-13-0282.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-51-27-0283.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-51-45-0284.jpeg,,,,,,,Logo,,,,,Blue,,Striped,Cotton,Classic Fit Shirt,Button,Classic,,Woven,Collared,Long Sleeve,26,21,,,34,,,,,,,,,,,2024-04-03T10:52:47.3199334
BLJ030424043 ,"LEVI'S Mens 501 Straight Jeans W33 L34 Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,33,Size 33,W 33 L 34,J B,Worn material on back hem legs.,29.95,NO,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-53-56-0286.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-54-10-0287.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-54-18-0288.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-54-29-0289.jpeg,,,,,,,Logo,,,,,Blue,501,,Cotton,Straight Jeans,Button,Regular,,Denim,,,,,,,,,,,34,9,,,,33,,2024-04-03T10:55:43.2033081
BLJ030424044 ,LEE Mens Straight Jeans W42 L31 Navy Blue ,Lee,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,42,Size 42,W 42 L 31,J Z,"Light marks on the front. , Worn material on back hem legs.",24.95,NO,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-56-25-0291.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-56-36-0292.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-56-45-0293.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-11-56-53-0294.jpeg,,,,,,,Logo,,,,,Navy Blue,,,,Straight Jeans,Zip,Regular,,Denim,,,,,,,,,,,31,10,,,,42,,2024-04-03T10:58:53.3382779
BLJ030424045 ,LEE Mens Straight Jeans W38 L32 Blue Cotton ,Lee,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,38,Size 38,W 38 L 32,J Z,,24.95,NO,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-00-00-0296.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-00-10-0297.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-00-19-0298.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-00-29-0299.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Straight Jeans,Zip,Regular,Polyester,Denim,,,,,,,,,,,32,9,,,,38,,2024-04-03T11:02:11.4137633
BLJ030424046 ,CARHARTT Mens Tapered Jeans W34 L34 Navy Blue Cotton ,Carhartt,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,34,Size 34,W 34 L 34,J B,Fading out colour between legs and on upper front.,24.95,NO,,,Tapered Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-02-57-0301.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-03-10-0302.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-03-23-0303.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-03-35-0304.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Tapered Jeans,Button,Regular,,Denim,,,,,,,,,,,34,9,,,,34,,2024-04-03T11:05:23.9774388
BLJ030424047 ,WRANGLER Mens Denim Shorts W38 XL Blue Cotton ,Wrangler,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shorts,15689,,,,,1,38,Size 38,W 38,J Z,Stains on upper front.,19.95,NO,,,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-06-04-0306.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-06-13-0307.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-06-21-0308.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-06-31-0309.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Denim Shorts,Zip,Regular,,Denim,,,,,,,,,,,9,12,,,,38,,2024-04-03T11:07:36.3117993
BLJ030424048 ,"LEVI'S Mens 504 Straight Jeans W36 L34 Black Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,36,Size 36,W 36 L 34,J Z  Black.,,29.95,NO,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-08-15-0311.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-08-28-0312.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-08-36-0313.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-08-45-0314.jpeg,,,,,,,Logo,,,,,Black,504,,Cotton,Straight Jeans,Zip,Regular,Polyester,Denim,,,,,,,,,,,34,9,,,,36,,2024-04-03T11:09:59.5388944
BLJ030424049 ,"LEVI'S Womens 501 Denim Shorts W26 Small Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,26,Size 26,W 26,J B,,24.95,NO,,,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-10-28-0316.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-10-36-0317.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-10-44-0318.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-10-53-0319.jpeg,,,,,,,Logo,,,,,Blue,501,,Cotton,Denim Shorts,Button,Regular,,Denim,,,,,,,,,,,2,8,,,,26,,2024-04-03T11:11:50.3874391
BLJ030424050 ,"LEVI'S Womens 507 Denim Shorts W29 Medium Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,29,Size 29,W 29 L 32,J Z,Reworked length.,24.95,YES,,,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-12-16-0321.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-12-24-0322.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-12-33-0323.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-12-44-0324.jpeg,,,,,,,Logo,,,,,Blue,507,,Cotton,Denim Shorts,Zip,Regular,Lyocell,Denim,,,,,,,,,,,5,8,,,,29,,2024-04-03T11:14:25.5886543
BLJ030424051 ,"LEVI'S Womens 501 Denim Shorts W27 Small Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,27,Size 27,W 27,J B,Light marks on upper front and stretched  waist.,24.95,NO,,,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-14-50-0326.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-14-58-0327.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-15-05-0328.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-15-16-0329.jpeg,,,,,,,Logo,,,,,Blue,501,,Cotton,Denim Shorts,Button,Regular,,Denim,,,,,,,,,,,6,8,,,,30,,2024-04-03T11:16:45.2740637
BLJ030424052 ,"LEVI'S Womens Straight Jeans W34 L32 Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,34,Size 34,W 34 L 32,J B,"Reworked length, marks on upper front. ",29.95,NO,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-17-24-0331.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-17-35-0332.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-17-47-0333.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-17-56-0334.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Straight Jeans,Button,Regular,,Denim,,,,,,,,,,,29,9,,,,34,,2024-04-03T11:20:03.2819252
BLJ030424053 ,VINTAGE Womens Tracksuit Trousers Joggers IT 40 Small Purple Colourblock ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Activewear Bottoms,260954,,,,,1,S,Small,40,,,22.95,NO,,,Tracksuit Trousers Joggers,,Ankle Zip,Elastic Waist,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-20-42-0336.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-21-06-0337.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-21-14-0338.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-21-27-0339.jpeg,,,,,,,,,,,,Purple,,Colourblock,Polyamide,Tracksuit Trousers Joggers,Pull On,Relaxed,,Microfibre,,,,,,,,,,,24,11,,,,28,,2024-04-03T11:22:23.5336475
BLJ030424054 ,PUMA Womens Straight Casual Trousers UK 12 Medium W30 L31 Grey ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,12,Size 12,UK 12,T Z,,22.95,NO,,Straight,Casual Trousers,,Ankle Strap,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-22-49-0341.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-22-59-0342.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-23-13-0343.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-23-25-0344.jpeg,,,,,,,,,,,,Grey,,,,Straight Casual Trousers,Zip,Regular,,Microfibre,,,,,,,,,,,31,7,,,,30,,2024-04-03T11:24:32.4029857
